BIKE_ID,RENT_DT,RENT_ID,RENT_NM,RENT_HOLD,RTN_DT,RTN_ID,RTN_NM,RTN_HOLD,USE_MIN,USE_DST,USR_CLS_CD,SEX_CD,BIRTH_YEAR,RENT_STATION_ID,RETURN_STATION_ID,BIKE_SE_CD,START_INDEX,END_INDEX,RNUM
SPB-68258,2026-03-30 01:35:31,05886,신풍역 2번출구,0,2026-03-30 02:24:37,00252,보라매역4번출구,0,49,882.17,USR_001,,1985,ST-3359,ST-300,일반자전거,0,0,906
SPB-52704,2026-03-30 01:56:38,04914,도심공항타워 앞,0,2026-03-30 02:25:20,02515,서초초등학교 후문,0,28,3642.23,USR_001,,2002,ST-3112,ST-1900,일반자전거,0,0,907
SPB-54955,2026-03-30 01:35:55,01956,동아1차APT105동 버스정류장(신도림중학교 방면),0,2026-03-30 02:25:41,01821,홈플러스 시흥점 맞은편 다비치안경 앞,0,49,8729.14,USR_001,M,1988,ST-1218,ST-629,일반자전거,0,0,908
SPB-57971,2026-03-30 01:44:29,04852,서울복합물류 게이트 1,0,2026-03-30 02:26:08,04497,아시아선수촌아파트 교차로,0,41,7636.95,USR_001,,1981,ST-2605,ST-2602,일반자전거,0,0,909
SPB-73558,2026-03-30 01:47:30,01235,잠실트리지움310동 옆,0,2026-03-30 02:26:31,01220,잠실근린공원,0,39,4755.10,USR_001,F,1973,ST-553,ST-546,일반자전거,0,0,910
SPB-36227,2026-03-30 01:57:28,04914,도심공항타워 앞,0,2026-03-30 02:26:39,02515,서초초등학교 후문,0,29,3527.87,USR_001,M,1998,ST-3112,ST-1900,일반자전거,0,0,911
SPB-53046,2026-03-30 01:55:09,00242,신길선원가와인아파트 앞,0,2026-03-30 02:26:42,03814,난곡사거리,0,32,3868.22,USR_001,,1996,ST-291,ST-2873,일반자전거,0,0,912
SPB-43064,2026-03-30 01:37:06,01911,구로디지털단지역 앞,0,2026-03-30 02:27:17,00114,홍대입구역 8번출구 앞,0,50,8987.30,USR_001,M,1996,ST-668,ST-20,일반자전거,0,0,913
SPB-65536,2026-03-30 01:15:30,02382,역삼동 sk뷰 501동앞,0,2026-03-30 02:27:23,01235,잠실트리지움310동 옆,0,71,4230.96,USR_001,M,1983,ST-1247,ST-553,일반자전거,0,0,914
SPB-72078,2026-03-30 01:32:24,00231,남부고용노동지청 남측,0,2026-03-30 02:28:13,00230,영등포구청역 7번출구,0,55,1112.07,USR_001,,1985,ST-280,ST-413,일반자전거,0,0,915
SPB-46649,2026-03-30 01:59:26,03784,벽산아파트,0,2026-03-30 02:28:26,01150,송정역 1번출구,0,29,4129.26,USR_001,,2005,ST-2491,ST-1062,일반자전거,0,0,916
SPB-62393,2026-03-30 01:49:10,00361,동묘앞역 1번출구 뒤,0,2026-03-30 02:28:53,01390,석관래미안아트리치,0,39,6430.00,USR_001,,1997,ST-175,ST-2231,일반자전거,0,0,917
SPB-30179,2026-03-30 01:29:25,00546,잠실대교북단 교차로,0,2026-03-30 02:29:38,02413,도곡역 1번 출구,0,60,5325.91,USR_001,M,1996,ST-257,ST-1879,일반자전거,0,0,918
SPB-71976,2026-03-30 01:31:02,01338,용문2교 옆,0,2026-03-30 02:30:24,00502,자양(뚝섬한강공원)역 1번출구 앞,0,59,12076.72,USR_001,F,2006,ST-1202,ST-99,일반자전거,0,0,919
SPB-51108,2026-03-30 01:30:30,01338,용문2교 옆,0,2026-03-30 02:30:28,00502,자양(뚝섬한강공원)역 1번출구 앞,0,59,11720.00,USR_001,M,2006,ST-1202,ST-99,일반자전거,0,0,920
SPB-33619,2026-03-30 01:38:33,04629,한강초교보도육교 앞,0,2026-03-30 02:30:39,04173,중대후문 마을버스정류장,0,52,2850.42,USR_001,,1994,ST-2456,ST-2827,일반자전거,0,0,921
SPB-70254,2026-03-30 01:53:08,01605,헬스케어,0,2026-03-30 02:30:40,01617,하계동 중평어린이공원 앞,0,37,6030.89,USR_001,M,2000,ST-866,ST-606,일반자전거,0,0,922
SPB-73349,2026-03-30 01:59:31,01243,문정 법조단지7,0,2026-03-30 02:30:47,04870,몽촌토성역 3번 출구,0,31,4362.89,USR_001,M,1992,ST-903,ST-2876,일반자전거,0,0,923
SPB-34407,2026-03-30 01:12:09,04856,올림픽공원 서1문 앞,0,2026-03-30 02:31:30,02601,석촌호수 아뜰리에,0,79,3320.01,USR_001,M,1996,ST-2608,ST-1590,일반자전거,0,0,924
SPB-50218,2026-03-30 01:31:21,05059,화곡2동주민센터,0,2026-03-30 02:31:33,06176,유광사 여성병원 앞,0,60,4952.46,USR_001,M,1997,ST-2887,ST-3327,일반자전거,0,0,925
SPB-49231,2026-03-30 01:58:54,04792,퇴계로4가 교차로(중구청),0,2026-03-30 02:31:59,03417,창신3동주민센터,0,33,3304.67,USR_001,F,2001,ST-2625,ST-1814,일반자전거,0,0,926
SPB-47953,2026-03-30 01:37:45,02628,문정역 1번출구,0,2026-03-30 02:32:38,02628,문정역 1번출구,0,54,2740.00,USR_001,M,1981,ST-1855,ST-1855,일반자전거,0,0,927
SPB-60861,2026-03-30 01:43:00,01543,수유1동 주민센터,0,2026-03-30 02:33:01,00630,동대문구 보건소,0,50,7250.08,USR_001,M,2001,ST-1423,ST-397,일반자전거,0,0,928
SPB-84391,2026-03-30 01:56:43,03410,종로3가역 8번출구,99,2026-03-30 02:33:05,,,,10,1430.00,USR_001,M,1972,ST-1807,,새싹자전거,0,0,929
SPB-72916,2026-03-30 01:29:04,02657,송파 파인타운 11단지,0,2026-03-30 02:33:20,03899,아차산역 2번출구,0,64,10508.23,USR_001,M,2000,ST-1877,ST-3340,일반자전거,0,0,930
SPB-38835,2026-03-30 01:46:37,02085,강남중학교 앞,0,2026-03-30 02:33:39,00145,공덕역 5번출구,0,47,6651.84,USR_001,M,2006,ST-2358,ST-203,일반자전거,0,0,931
SPB-59296,2026-03-30 01:21:03,00113,홍대입구역 2번출구 앞,0,2026-03-30 02:34:20,00265,영등포유통상가 사거리,0,73,5925.49,USR_001,,1997,ST-18,ST-419,일반자전거,0,0,932
SPB-74529,2026-03-30 01:28:08,03103,홍제삼거리 북측,0,2026-03-30 02:35:23,00486,평창동주민센터 앞,0,67,4536.29,USR_001,M,1976,ST-1491,ST-2019,일반자전거,0,0,933
SPB-32366,2026-03-30 01:27:33,00113,홍대입구역 2번출구 앞,0,2026-03-30 02:35:31,00265,영등포유통상가 사거리,0,67,3072.38,USR_001,M,1997,ST-18,ST-419,일반자전거,0,0,934
SPB-73346,2026-03-30 01:47:06,01173,강서구청사거리(SH타워),0,2026-03-30 02:36:29,00256,동아에코빌입구,0,49,9992.97,USR_001,M,2004,ST-1510,ST-304,일반자전거,0,0,935
SPB-61822,2026-03-30 01:58:46,02094,숭실대학교(중문),0,2026-03-30 02:37:32,00565,옥수역 3번출구,0,38,9913.68,USR_001,,2000,ST-2367,ST-366,일반자전거,0,0,936
SPB-52688,2026-03-30 01:49:36,01108,공항시장역 2번출구 뒤,0,2026-03-30 02:40:09,03798,그랜드아이파크아파트 앞,0,50,4915.74,USR_001,,1960,ST-510,ST-2557,일반자전거,0,0,937
SPB-52045,2026-03-30 01:59:22,00203,국회의사당역 3번출구 옆,0,2026-03-30 02:40:17,00106,합정역 7번출구 앞,0,40,6479.89,USR_001,M,1994,ST-51,ST-8,일반자전거,0,0,938
SPB-48359,2026-03-30 01:35:40,03533,건대입구역 사거리(롯데백화점),0,2026-03-30 02:40:39,01002,해공공원(천호동),0,64,7060.00,USR_001,M,2005,ST-1660,ST-486,일반자전거,0,0,939
SPB-74520,2026-03-30 01:28:58,04497,아시아선수촌아파트 교차로,0,2026-03-30 02:41:08,04497,아시아선수촌아파트 교차로,0,72,1909.57,USR_001,M,1984,ST-2602,ST-2602,일반자전거,0,0,940
SPB-74488,2026-03-30 01:53:05,03202,당산롯데캐슬프레스티지,0,2026-03-30 02:42:45,00238,제2구민체육센타 앞,0,49,2133.50,USR_001,M,1995,ST-1973,ST-287,일반자전거,0,0,941
SPB-69925,2026-03-30 01:10:51,00266,영등포청과시장 사거리,0,2026-03-30 02:42:45,03815,광일빌딩,0,91,16538.99,USR_001,M,1999,ST-420,ST-2948,일반자전거,0,0,942
SPB-50835,2026-03-30 01:10:38,00266,영등포청과시장 사거리,0,2026-03-30 02:42:58,03815,광일빌딩,0,92,16813.35,USR_001,M,1999,ST-420,ST-2948,일반자전거,0,0,943
SPB-70264,2026-03-30 01:45:39,00634,외국어대 정문 앞,0,2026-03-30 02:44:29,04096,창동역2번출구 하나은행365 앞,0,58,9131.46,USR_001,,1999,ST-401,ST-3368,일반자전거,0,0,944
SPB-74404,2026-03-30 01:33:30,05074,"마곡엠밸리14단지 버스정류장(마곡엠밸리11,12단지상가방면)",0,2026-03-30 02:44:44,02217,아크로리버뷰 부지 앞,0,71,21845.16,USR_001,M,1996,ST-2993,ST-749,일반자전거,0,0,945
SPB-74083,2026-03-30 01:55:50,05868,로프트시티오피스텔,0,2026-03-30 02:46:06,02713,우장초등학교 앞,0,50,9983.53,USR_001,M,1980,ST-3238,ST-2029,일반자전거,0,0,946
SPB-70616,2026-03-30 01:24:06,01305,성북구청,0,2026-03-30 02:55:21,01306,한성대입구역2번출구,0,91,16970.00,USR_001,F,2002,ST-947,ST-842,일반자전거,0,0,947
SPB-73198,2026-03-30 01:08:28,01732,방학역사거리,0,2026-03-30 02:57:16,04008,하계 어린이 공원,0,108,21974.26,USR_001,,1979,ST-1464,ST-2703,일반자전거,0,0,948
SPB-31372,2026-03-30 01:48:02,00475,DDP 패션몰,0,2026-03-30 02:57:34,00475,DDP 패션몰,0,69,2691.17,USR_003,,,ST-1781,ST-1781,일반자전거,0,0,949
SPB-74571,2026-03-30 01:56:58,02127,난곡종점,0,2026-03-30 02:57:49,02127,난곡종점,0,60,2641.89,USR_001,,1965,ST-707,ST-707,일반자전거,0,0,950
SPB-68110,2026-03-30 01:28:29,01251,석촌역 2번출구,0,2026-03-30 02:59:29,04897,잠실주공5단지1,0,91,6921.62,USR_001,M,1983,ST-1070,ST-2991,일반자전거,0,0,951
SPB-72256,2026-03-30 01:28:27,02713,우장초등학교 앞,0,2026-03-30 03:02:49,02713,우장초등학교 앞,0,94,10575.69,USR_001,,1986,ST-2029,ST-2029,일반자전거,0,0,952
SPB-64523,2026-03-30 01:59:21,02251,더케이호텔 입구(양재2),0,2026-03-30 03:03:52,03627,압구정나들목,0,64,9820.00,USR_003,,,ST-781,ST-2688,일반자전거,0,0,953
SPB-69776,2026-03-30 01:24:35,03514,왕십리교회옆,0,2026-03-30 03:04:03,00362,청계8가사거리 A,0,99,1235.13,USR_001,,1989,ST-1198,ST-176,일반자전거,0,0,954
SPB-74052,2026-03-30 01:26:17,00476,광희문,0,2026-03-30 03:04:25,00383,신당역 12번 출구 뒤,0,98,1258.85,USR_001,M,1971,ST-1782,ST-198,일반자전거,0,0,955
SPB-74129,2026-03-30 01:34:09,04062,평화도봉공원 주변,0,2026-03-30 03:07:01,04062,평화도봉공원 주변,0,92,3082.75,USR_001,,1996,ST-2724,ST-2724,일반자전거,0,0,956
SPB-62250,2026-03-30 01:24:16,04108,답십리파크자이아파트 앞,0,2026-03-30 03:10:26,04108,답십리파크자이아파트 앞,0,106,4420.00,USR_001,M,2000,ST-2501,ST-2501,일반자전거,0,0,957
SPB-61882,2026-03-30 01:11:55,00593,자양중앙나들목,0,2026-03-30 03:10:35,03571,화양 APT(횡단보도 옆),0,118,3648.33,USR_001,M,1999,ST-980,ST-2310,일반자전거,0,0,958
SPB-73377,2026-03-30 01:50:56,00372,약수역 3번출구 뒤,0,2026-03-30 03:12:13,06063,NH농협은행(신당역6번출구),0,81,1251.58,USR_001,M,1964,ST-187,ST-3412,일반자전거,0,0,959
SPB-72345,2026-03-30 01:52:00,04629,한강초교보도육교 앞,0,2026-03-30 03:31:08,06171,월드빌딩 앞,0,99,14996.97,USR_001,,,ST-2456,ST-3276,일반자전거,0,0,960
SPB-52294,2026-03-30 01:46:13,02307,압구정 한양 3차 아파트,0,2026-03-30 03:39:13,02025,흑석역 1번출구,0,113,6977.56,USR_001,M,1987,ST-792,ST-692,일반자전거,0,0,961
SPB-72665,2026-03-30 01:55:32,01063,강동롯데캐슬퍼스트 아파트(관리동),0,2026-03-30 03:45:06,01063,강동롯데캐슬퍼스트 아파트(관리동),0,109,874.17,USR_001,M,1952,ST-1762,ST-1762,일반자전거,0,0,962
SPB-73495,2026-03-30 01:56:37,05865,더리브오피스텔 앞,0,2026-03-30 03:52:47,00222,시범아파트버스정류장 옆,0,116,4116.56,USR_001,M,1965,ST-3204,ST-68,일반자전거,0,0,963
SPB-63567,2026-03-30 01:01:40,00714,한국SGI 양천문화회관 앞,0,2026-03-30 04:26:04,,,,20,3789.00,USR_001,F,1992,ST-321,,일반자전거,0,0,964
SPB-68893,2026-03-30 01:18:18,00141,연대 대운동장 옆,0,2026-03-30 05:21:42,03009,홍대입구역 사거리,0,243,3025.73,USR_001,M,2003,ST-42,ST-2167,일반자전거,0,0,965
SPB-60972,2026-03-30 01:49:30,01337,돈암성당 옆,0,2026-03-30 08:34:39,00453,종로오가 지하쇼핑센터 14번출구,0,405,3088.75,USR_001,M,2008,ST-1201,ST-1606,일반자전거,0,0,966
SPB-69681,2026-03-30 01:09:28,03509,세종사이버대학교,0,2026-03-30 08:36:03,03579,광진 캠퍼스시티,0,447,1785.34,USR_001,,1998,ST-1194,ST-2318,일반자전거,0,0,967
